cpus=12
 template_target-851439 [006] ...1. 1990798.410884: funcgraph_entry:        0.753 us   |  mutex_unlock();
 WaylandEventThr-850976 [011] ...1. 1990799.439372: funcgraph_exit:       # 766359.084 us |  }
 WaylandEventThr-459695 [007] ...1. 1990799.439373: funcgraph_entry:                   |  __x64_sys_recvmsg() {
 WaylandEventThr-850976 [011] ...1. 1990799.439373: funcgraph_entry:        0.347 us   |  mem_cgroup_handle_over_high();
 WaylandEventThr-850976 [011] ...1. 1990799.439374: funcgraph_entry:        0.266 us   |  blkcg_maybe_throttle_current();
 WaylandEventThr-850976 [011] ...1. 1990799.439374: funcgraph_entry:        0.512 us   |  __rseq_handle_notify_resume();
 WaylandEventThr-850976 [011] d..1. 1990799.439375: funcgraph_entry:        0.239 us   |  fpregs_assert_state_consistent();
 WaylandEventThr-850976 [011] d..1. 1990799.439375: funcgraph_entry:        1.042 us   |  switch_fpu_return();
 WaylandEventThr-850976 [011] ...1. 1990799.439380: funcgraph_entry:                   |  __x64_sys_recvmsg() {
 WaylandEventThr-459695 [007] ...1. 1990799.439383: funcgraph_exit:         9.788 us   |  }
 WaylandEventThr-459695 [007] d..1. 1990799.439383: funcgraph_entry:        0.101 us   |  fpregs_assert_state_consistent();
 WaylandEventThr-459695 [007] ...1. 1990799.439383: funcgraph_entry:        0.653 us   |  __x64_sys_recvmsg();
 WaylandEventThr-459695 [007] d..1. 1990799.439384: funcgraph_entry:        0.081 us   |  fpregs_assert_state_consistent();
 WaylandEventThr-850976 [011] ...1. 1990799.439390: funcgraph_exit:       + 10.260 us  |  }
 WaylandEventThr-850976 [011] d..1. 1990799.439390: funcgraph_entry:        0.268 us   |  fpregs_assert_state_consistent();
 WaylandEventThr-459695 [007] ...1. 1990799.439391: funcgraph_entry:                   |  __x64_sys_futex() {
 WaylandEventThr-850976 [011] ...1. 1990799.439391: funcgraph_entry:        1.697 us   |  __x64_sys_recvmsg();
 WaylandEventThr-850976 [011] d..1. 1990799.439393: funcgraph_entry:                   |  fpregs_assert_state_consistent() {
 WaylandEventThr-459695 [007] ...1. 1990799.439393: funcgraph_exit:         2.778 us   |  }
 WaylandEventThr-850976 [011] d..1. 1990799.439393: funcgraph_exit:         0.223 us   |  }
 WaylandEventThr-459695 [007] d..1. 1990799.439394: funcgraph_entry:        0.418 us   |  fpregs_assert_state_consistent();
 WaylandEventThr-459695 [007] ...1. 1990799.439397: funcgraph_entry:                   |  __x64_sys_poll() {
 WaylandEventThr-850976 [011] ...1. 1990799.439400: funcgraph_entry:                   |  __x64_sys_futex() {
          <idle>-0     [007] ...2. 1990799.439403: funcgraph_exit:       ! 449.927 us |  }
          <idle>-0     [007] ...2. 1990799.439404: funcgraph_entry:                   |  do_idle() {
 WaylandEventThr-850976 [011] ...1. 1990799.439405: funcgraph_exit:         4.791 us   |  }
 WaylandEventThr-850976 [011] d..1. 1990799.439405: funcgraph_entry:        0.253 us   |  fpregs_assert_state_consistent();
        Xwayland-1699  [008] ...1. 1990799.439408: funcgraph_entry:                   |  __x64_sys_writev() {
 WaylandEventThr-850976 [011] ...1. 1990799.439414: funcgraph_entry:        3.783 us   |  __x64_sys_write();
 WaylandEventThr-850976 [011] d..1. 1990799.439418: funcgraph_entry:        0.219 us   |  fpregs_assert_state_consistent();
 WaylandEventThr-850976 [011] ...1. 1990799.439420: funcgraph_entry:                   |  __x64_sys_futex() {
        Xwayland-1699  [008] ...1. 1990799.439424: funcgraph_exit:       + 15.881 us  |  }
        Xwayland-1699  [008] d..1. 1990799.439424: funcgraph_entry:        0.082 us   |  fpregs_assert_state_consistent();
        Xwayland-1699  [008] ...1. 1990799.439425: funcgraph_entry:        5.934 us   |  __x64_sys_writev();
        Xwayland-1699  [008] d..1. 1990799.439431: funcgraph_entry:        0.082 us   |  fpregs_assert_state_consistent();
        Xwayland-1699  [008] ...1. 1990799.439432: funcgraph_entry:                   |  __x64_sys_writev() {
          <idle>-0     [011] ...2. 1990799.439435: funcgraph_exit:       # 11508.747 us |  }
          <idle>-0     [011] ...2. 1990799.439435: funcgraph_entry:                   |  do_idle() {
        Xwayland-1699  [008] ...1. 1990799.439437: funcgraph_exit:         5.014 us   |  }
        Xwayland-1699  [008] d..1. 1990799.439437: funcgraph_entry:        0.082 us   |  fpregs_assert_state_consistent();
        Xwayland-1699  [008] ...1. 1990799.439437: funcgraph_entry:        3.373 us   |  __x64_sys_writev();
        Xwayland-1699  [008] d..1. 1990799.439441: funcgraph_entry:        0.083 us   |  fpregs_assert_state_consistent();
        Xwayland-1699  [008] ...1. 1990799.439442: funcgraph_entry:      + 10.065 us  |  __x64_sys_writev();
        Xwayland-1699  [008] d..1. 1990799.439452: funcgraph_entry:        0.082 us   |  fpregs_assert_state_consistent();
        Xwayland-1699  [008] ...1. 1990799.439453: funcgraph_entry:                   |  __x64_sys_writev() {
  QXcbEventQueue-1824  [011] d..3. 1990799.439454: funcgraph_entry:        0.339 us   |  finish_task_switch.isra.0();
  QXcbEventQueue-1824  [011] ...1. 1990799.439455: funcgraph_entry:        1.027 us   |  fdget();
  QXcbEventQueue-1824  [011] ...1. 1990799.439457: funcgraph_entry:                   |  sock_poll() {
        Xwayland-1699  [008] ...1. 1990799.439457: funcgraph_exit:         4.186 us   |  }
        Xwayland-1699  [008] d..1. 1990799.439457: funcgraph_entry:        0.083 us   |  fpregs_assert_state_consistent();
  QXcbEventQueue-1824  [011] ...1. 1990799.439457: funcgraph_exit:         0.661 us   |  }
  QXcbEventQueue-1824  [011] ...1. 1990799.439458: funcgraph_entry:        0.235 us   |  fput();
  QXcbEventQueue-1824  [011] ...1. 1990799.439458: funcgraph_entry:        0.628 us   |  poll_freewait();
  QXcbEventQueue-1824  [011] ...1. 1990799.439460: funcgraph_entry:        0.211 us   |  mem_cgroup_handle_over_high();
  QXcbEventQueue-1824  [011] ...1. 1990799.439460: funcgraph_entry:        0.219 us   |  blkcg_maybe_throttle_current();
  QXcbEventQueue-1824  [011] ...1. 1990799.439461: funcgraph_entry:                   |  __rseq_handle_notify_resume() {
        Xwayland-1699  [008] ...1. 1990799.439461: funcgraph_entry:                   |  __x64_sys_poll() {
  QXcbEventQueue-1824  [011] ...1. 1990799.439461: funcgraph_exit:         0.457 us   |  }
  QXcbEventQueue-1824  [011] d..1. 1990799.439461: funcgraph_entry:        0.228 us   |  fpregs_assert_state_consistent();
  QXcbEventQueue-1824  [011] d..1. 1990799.439462: funcgraph_entry:                   |  switch_fpu_return() {
        Xwayland-1699  [008] ...1. 1990799.439462: funcgraph_exit:         1.403 us   |  }
  QXcbEventQueue-1824  [011] d..1. 1990799.439462: funcgraph_exit:         0.581 us   |  }
        Xwayland-1699  [008] d..1. 1990799.439462: funcgraph_entry:        0.084 us   |  fpregs_assert_state_consistent();
        Xwayland-1699  [008] ...1. 1990799.439464: funcgraph_entry:                   |  __x64_sys_writev() {
  QXcbEventQueue-1824  [011] ...1. 1990799.439465: funcgraph_entry:                   |  __x64_sys_recvmsg() {
        Xwayland-1699  [008] ...1. 1990799.439465: funcgraph_exit:         1.008 us   |  }
        Xwayland-1699  [008] d..1. 1990799.439465: funcgraph_entry:        0.096 us   |  fpregs_assert_state_consistent();
        Xwayland-1699  [008] ...1. 1990799.439467: funcgraph_entry:        1.765 us   |  __x64_sys_epoll_ctl();
        Xwayland-1699  [008] d..1. 1990799.439468: funcgraph_entry:        0.079 us   |  fpregs_assert_state_consistent();
        Xwayland-1699  [008] ...1. 1990799.439469: funcgraph_entry:                   |  __x64_sys_epoll_wait() {
  QXcbEventQueue-1824  [011] ...1. 1990799.439472: funcgraph_exit:         7.546 us   |  }
  QXcbEventQueue-1824  [011] d..1. 1990799.439473: funcgraph_entry:        0.237 us   |  fpregs_assert_state_consistent();
          <idle>-0     [008] ...2. 1990799.439476: funcgraph_exit:       # 43579.776 us |  }
          <idle>-0     [008] ...2. 1990799.439476: funcgraph_entry:                   |  do_idle() {
  QXcbEventQueue-1824  [011] ...1. 1990799.439483: funcgraph_entry:        7.079 us   |  __x64_sys_write();
  QXcbEventQueue-1824  [011] d..1. 1990799.439490: funcgraph_entry:        0.245 us   |  fpregs_assert_state_consistent();
  QXcbEventQueue-1824  [011] ...1. 1990799.439492: funcgraph_entry:                   |  __x64_sys_poll() {
          <idle>-0     [011] ...2. 1990799.439515: funcgraph_exit:       + 80.121 us  |  }
          <idle>-0     [011] ...2. 1990799.439515: funcgraph_entry:                   |  do_idle() {
 WaylandEventThr-459694 [003] ...1. 1990799.439529: funcgraph_exit:       ! 169.891 us |  }
 WaylandEventThr-459694 [003] ...1. 1990799.439530: funcgraph_entry:        0.785 us   |  mem_cgroup_handle_over_high();
 WaylandEventThr-459694 [003] ...1. 1990799.439532: funcgraph_entry:        0.744 us   |  blkcg_maybe_throttle_current();
 WaylandEventThr-459694 [003] ...1. 1990799.439534: funcgraph_entry:        1.171 us   |  __rseq_handle_notify_resume();
 WaylandEventThr-459694 [003] d..1. 1990799.439536: funcgraph_entry:        0.617 us   |  fpregs_assert_state_consistent();
 WaylandEventThr-459694 [003] d..1. 1990799.439537: funcgraph_entry:        0.608 us   |  switch_fpu_return();
 .fcitx5-wrapped-1717  [001] d..3. 1990799.439539: funcgraph_entry:        0.720 us   |  finish_task_switch.isra.0();
 .fcitx5-wrapped-1717  [001] ...1. 1990799.439540: funcgraph_entry:                   |  ep_send_events() {
 WaylandEventThr-850977 [009] ...1. 1990799.439540: funcgraph_exit:       ! 181.644 us |  }
  QXcbEventQueue-2003  [007] d..3. 1990799.439541: funcgraph_entry:                   |  finish_task_switch.isra.0() {
 WaylandEventThr-850977 [009] ...1. 1990799.439541: funcgraph_entry:                   |  mem_cgroup_handle_over_high() {
 WaylandEventThr-459694 [003] ...1. 1990799.439541: funcgraph_entry:                   |  __x64_sys_futex() {
  QXcbEventQueue-2003  [007] ...2. 1990799.439542: funcgraph_exit:         0.429 us   |  }
 WaylandEventThr-850977 [009] ...1. 1990799.439542: funcgraph_exit:         0.751 us   |  }
  QXcbEventQueue-2003  [007] ...1. 1990799.439542: funcgraph_entry:                   |  fdget() {
 .fcitx5-wrapped-1717  [001] ...1. 1990799.439543: funcgraph_exit:         2.484 us   |  }
 .fcitx5-wrapped-1717  [001] ...1. 1990799.439543: funcgraph_entry:                   |  fput() {
 WaylandEventThr-850977 [009] ...1. 1990799.439543: funcgraph_entry:                   |  blkcg_maybe_throttle_current() {
 .fcitx5-wrapped-1717  [001] ...1. 1990799.439543: funcgraph_exit:         0.303 us   |  }
 .fcitx5-wrapped-1717  [001] ...1. 1990799.439544: funcgraph_entry:                   |  mem_cgroup_handle_over_high() {
  QXcbEventQueue-2003  [007] ...1. 1990799.439544: funcgraph_exit:         1.205 us   |  }
 WaylandEventThr-850977 [009] ...1. 1990799.439544: funcgraph_exit:         0.680 us   |  }
 .fcitx5-wrapped-1717  [001] ...1. 1990799.439544: funcgraph_exit:         0.270 us   |  }
  QXcbEventQueue-2003  [007] ...1. 1990799.439544: funcgraph_entry:                   |  sock_poll() {
 .fcitx5-wrapped-1717  [001] ...1. 1990799.439544: funcgraph_entry:                   |  blkcg_maybe_throttle_current() {
 WaylandEventThr-850977 [009] ...1. 1990799.439544: funcgraph_entry:                   |  __rseq_handle_notify_resume() {
 .fcitx5-wrapped-1717  [001] ...1. 1990799.439544: funcgraph_exit:         0.197 us   |  }
  QXcbEventQueue-2003  [007] ...1. 1990799.439544: funcgraph_exit:         0.558 us   |  }
 .fcitx5-wrapped-1717  [001] ...1. 1990799.439545: funcgraph_entry:                   |  __rseq_handle_notify_resume() {
  QXcbEventQueue-2003  [007] ...1. 1990799.439545: funcgraph_entry:        0.164 us   |  fput();
  QXcbEventQueue-2003  [007] ...1. 1990799.439545: funcgraph_entry:                   |  poll_freewait() {
 .fcitx5-wrapped-1717  [001] ...1. 1990799.439545: funcgraph_exit:         0.633 us   |  }
 WaylandEventThr-850977 [009] ...1. 1990799.439545: funcgraph_exit:         1.120 us   |  }
 .fcitx5-wrapped-1717  [001] d..1. 1990799.439545: funcgraph_entry:                   |  fpregs_assert_state_consistent() {
 WaylandEventThr-459694 [003] ...1. 1990799.439546: funcgraph_exit:         4.204 us   |  }
 .fcitx5-wrapped-1717  [001] d..1. 1990799.439546: funcgraph_exit:         0.250 us   |  }
  QXcbEventQueue-2003  [007] ...1. 1990799.439546: funcgraph_exit:         0.610 us   |  }
 .fcitx5-wrapped-1717  [001] d..1. 1990799.439546: funcgraph_entry:                   |  switch_fpu_return() {
 WaylandEventThr-850977 [009] d..1. 1990799.439546: funcgraph_entry:                   |  fpregs_assert_state_consistent() {
 WaylandEventThr-459694 [003] d..1. 1990799.439546: funcgraph_entry:        0.533 us   |  fpregs_assert_state_consistent();
 .fcitx5-wrapped-1717  [001] d..1. 1990799.439560: funcgraph_exit:       + 13.639 us  |  }
 WaylandEventThr-850977 [009] d..1. 1990799.439560: funcgraph_exit:       + 13.579 us  |  }
  QXcbEventQueue-2003  [007] ...1. 1990799.439560: funcgraph_entry:        0.092 us   |  mem_cgroup_handle_over_high();
  QXcbEventQueue-2003  [007] ...1. 1990799.439560: funcgraph_entry:        0.088 us   |  blkcg_maybe_throttle_current();
  QXcbEventQueue-2003  [007] ...1. 1990799.439560: funcgraph_entry:                   |  __rseq_handle_notify_resume() {
 WaylandEventThr-850977 [009] d..1. 1990799.439560: funcgraph_entry:                   |  switch_fpu_return() {
  QXcbEventQueue-2003  [007] ...1. 1990799.439560: funcgraph_exit:         0.270 us   |  }
  QXcbEventQueue-2003  [007] d..1. 1990799.439561: funcgraph_entry:        0.093 us   |  fpregs_assert_state_consistent();
 WaylandEventThr-850977 [009] d..1. 1990799.439561: funcgraph_exit:         0.489 us   |  }
  QXcbEventQueue-2003  [007] d..1. 1990799.439561: funcgraph_entry:        0.542 us   |  switch_fpu_return();
  QXcbEventQueue-2003  [007] ...1. 1990799.439563: funcgraph_entry:                   |  __x64_sys_recvmsg() {
 WaylandEventThr-850977 [009] ...1. 1990799.439564: funcgraph_entry:                   |  __x64_sys_futex() {
  QXcbEventQueue-1822  [006] d..3. 1990799.439565: funcgraph_entry:        1.038 us   |  finish_task_switch.isra.0();
  QXcbEventQueue-1822  [006] ...1. 1990799.439567: funcgraph_entry:                   |  fdget() {
 WaylandEventThr-850977 [009] ...1. 1990799.439567: funcgraph_exit:         2.800 us   |  }
 WaylandEventThr-850977 [009] d..1. 1990799.439567: funcgraph_entry:                   |  fpregs_assert_state_consistent() {
  QXcbEventQueue-1822  [006] ...1. 1990799.439567: funcgraph_exit:         0.787 us   |  }
  QXcbEventQueue-1822  [006] ...1. 1990799.439568: funcgraph_entry:                   |  sock_poll() {
 WaylandEventThr-850977 [009] d..1. 1990799.439568: funcgraph_exit:         0.405 us   |  }
  QXcbEventQueue-2003  [007] ...1. 1990799.439568: funcgraph_exit:         4.593 us   |  }
  QXcbEventQueue-2003  [007] d..1. 1990799.439568: funcgraph_entry:        0.120 us   |  fpregs_assert_state_consistent();
  QXcbEventQueue-1822  [006] ...1. 1990799.439568: funcgraph_exit:         0.677 us   |  }
  QXcbEventQueue-1822  [006] ...1. 1990799.439569: funcgraph_entry:        0.162 us   |  fput();
  QXcbEventQueue-1822  [006] ...1. 1990799.439569: funcgraph_entry:                   |  poll_freewait() {
 WaylandEventThr-459694 [003] ...1. 1990799.439569: funcgraph_entry:                   |  __x64_sys_write() {
  QXcbEventQueue-1822  [006] ...1. 1990799.439570: funcgraph_exit:         0.534 us   |  }
 .fcitx5-wrapped-1717  [001] ...1. 1990799.439570: funcgraph_entry:                   |  __x64_sys_recvmsg() {
  QXcbEventQueue-1822  [006] ...1. 1990799.439571: funcgraph_entry:        0.212 us   |  mem_cgroup_handle_over_high();
  QXcbEventQueue-1822  [006] ...1. 1990799.439571: funcgraph_entry:        0.233 us   |  blkcg_maybe_throttle_current();
  QXcbEventQueue-1822  [006] ...1. 1990799.439572: funcgraph_entry:        0.529 us   |  __rseq_handle_notify_resume();
  QXcbEventQueue-1822  [006] d..1. 1990799.439572: funcgraph_entry:        0.258 us   |  fpregs_assert_state_consistent();
  QXcbEventQueue-1822  [006] d..1. 1990799.439573: funcgraph_entry:                   |  switch_fpu_return() {
 WaylandEventThr-850977 [009] ...1. 1990799.439573: funcgraph_entry:                   |  __x64_sys_poll() {
  QXcbEventQueue-1822  [006] d..1. 1990799.439574: funcgraph_exit:         0.708 us   |  }
 .konsole-wrappe-850973 [000] ...1. 1990799.439575: funcgraph_exit:       # 670365.633 us |  }
 .konsole-wrappe-850973 [000] ...1. 1990799.439575: funcgraph_entry:        0.189 us   |  mem_cgroup_handle_over_high();
 .konsole-wrappe-850973 [000] ...1. 1990799.439576: funcgraph_entry:        0.157 us   |  blkcg_maybe_throttle_current();
 .konsole-wrappe-850973 [000] ...1. 1990799.439576: funcgraph_entry:                   |  __rseq_handle_notify_resume() {
  QXcbEventQueue-2003  [007] ...1. 1990799.439576: funcgraph_entry:                   |  __x64_sys_write() {
 .fcitx5-wrapped-1717  [001] ...1. 1990799.439576: funcgraph_exit:         6.278 us   |  }
 .fcitx5-wrapped-1717  [001] d..1. 1990799.439577: funcgraph_entry:                   |  fpregs_assert_state_consistent() {
 .konsole-wrappe-850973 [000] ...1. 1990799.439577: funcgraph_exit:         0.669 us   |  }
 .fcitx5-wrapped-1717  [001] d..1. 1990799.439577: funcgraph_exit:         0.161 us   |  }
  QXcbEventQueue-1822  [006] ...1. 1990799.439577: funcgraph_entry:                   |  __x64_sys_recvmsg() {
 .konsole-wrappe-850973 [000] d..1. 1990799.439577: funcgraph_entry:        0.258 us   |  fpregs_assert_state_consistent();
 .konsole-wrappe-850973 [000] d..1. 1990799.439578: funcgraph_entry:        0.696 us   |  switch_fpu_return();
 WaylandEventThr-459694 [003] ...1. 1990799.439579: funcgraph_exit:         9.988 us   |  }
 .fcitx5-wrapped-1717  [001] ...1. 1990799.439580: funcgraph_entry:                   |  __x64_sys_recvmsg() {
 WaylandEventThr-459694 [003] d..1. 1990799.439580: funcgraph_entry:                   |  fpregs_assert_state_consistent() {
 .konsole-wrappe-850973 [000] ...1. 1990799.439581: funcgraph_entry:                   |  __x64_sys_read() {
 WaylandEventThr-459694 [003] d..1. 1990799.439581: funcgraph_exit:         0.692 us   |  }
 .fcitx5-wrapped-1717  [001] ...1. 1990799.439581: funcgraph_exit:         1.065 us   |  }
 .fcitx5-wrapped-1717  [001] d..1. 1990799.439581: funcgraph_entry:        0.096 us   |  fpregs_assert_state_consistent();
  QXcbEventQueue-2003  [007] ...1. 1990799.439582: funcgraph_exit:         5.925 us   |  }
 .konsole-wrappe-850973 [000] ...1. 1990799.439582: funcgraph_exit:         1.859 us   |  }
  QXcbEventQueue-2003  [007] d..1. 1990799.439583: funcgraph_entry:        0.104 us   |  fpregs_assert_state_consistent();
 .konsole-wrappe-850973 [000] d..1. 1990799.439583: funcgraph_entry:        0.239 us   |  fpregs_assert_state_consistent();
  QXcbEventQueue-2003  [007] ...1. 1990799.439583: funcgraph_entry:                   |  __x64_sys_poll() {
 WaylandEventThr-459694 [003] ...1. 1990799.439584: funcgraph_entry:                   |  __x64_sys_futex() {
 .fcitx5-wrapped-1717  [001] ...1. 1990799.439585: funcgraph_entry:                   |  __x64_sys_write() {
  QXcbEventQueue-1822  [006] ...1. 1990799.439587: funcgraph_exit:       + 10.538 us  |  }
  QXcbEventQueue-1822  [006] d..1. 1990799.439588: funcgraph_entry:        0.169 us   |  fpregs_assert_state_consistent();
          <idle>-0     [007] ...2. 1990799.439593: funcgraph_exit:       ! 189.050 us |  }
          <idle>-0     [007] ...2. 1990799.439593: funcgraph_entry:                   |  do_idle() {
 .fcitx5-wrapped-1717  [001] ...1. 1990799.439593: funcgraph_exit:         8.420 us   |  }
 .fcitx5-wrapped-1717  [001] d..1. 1990799.439593: funcgraph_entry:        0.142 us   |  fpregs_assert_state_consistent();
  QXcbEventQueue-1764  [004] d..3. 1990799.439594: funcgraph_entry:                   |  finish_task_switch.isra.0() {
  QXcbEventQueue-1829  [010] d..3. 1990799.439594: funcgraph_entry:                   |  finish_task_switch.isra.0() {
  QXcbEventQueue-1822  [006] ...1. 1990799.439595: funcgraph_entry:                   |  __x64_sys_write() {
 .fcitx5-wrapped-1717  [001] ...1. 1990799.439596: funcgraph_entry:                   |  __x64_sys_epoll_wait() {
  QXcbEventQueue-1764  [004] ...2. 1990799.439596: funcgraph_exit:         1.714 us   |  }
  QXcbEventQueue-1829  [010] ...2. 1990799.439596: funcgraph_exit:         1.745 us   |  }
  QXcbEventQueue-1764  [004] ...1. 1990799.439598: funcgraph_entry:                   |  fdget() {
  QXcbEventQueue-1829  [010] ...1. 1990799.439598: funcgraph_entry:                   |  fdget() {
  QXcbEventQueue-1764  [004] ...1. 1990799.439600: funcgraph_exit:         2.046 us   |  }
  QXcbEventQueue-1829  [010] ...1. 1990799.439600: funcgraph_exit:         2.084 us   |  }
 .xwaylandvideob-1959  [008] d..3. 1990799.439601: funcgraph_entry:                   |  finish_task_switch.isra.0() {
  QXcbEventQueue-1829  [010] ...1. 1990799.439601: funcgraph_entry:                   |  sock_poll() {
  QXcbEventQueue-1764  [004] ...1. 1990799.439601: funcgraph_entry:                   |  sock_poll() {
  QXcbEventQueue-1822  [006] ...1. 1990799.439601: funcgraph_exit:         5.855 us   |  }
 .xwaylandvideob-1959  [008] ...2. 1990799.439601: funcgraph_exit:         0.457 us   |  }
  QXcbEventQueue-1822  [006] d..1. 1990799.439601: funcgraph_entry:        0.154 us   |  fpregs_assert_state_consistent();
 .xwaylandvideob-1959  [008] ...1. 1990799.439601: funcgraph_entry:        0.578 us   |  fdget();
  QXcbEventQueue-1822  [006] ...1. 1990799.439602: funcgraph_entry:                   |  __x64_sys_poll() {
 .xwaylandvideob-1959  [008] ...1. 1990799.439602: funcgraph_entry:        0.192 us   |  eventfd_poll();
  QXcbEventQueue-1764  [004] ...1. 1990799.439603: funcgraph_exit:         1.648 us   |  }
 .xwaylandvideob-1959  [008] ...1. 1990799.439603: funcgraph_entry:                   |  fput() {
  QXcbEventQueue-1829  [010] ...1. 1990799.439603: funcgraph_exit:         1.836 us   |  }
 .xwaylandvideob-1959  [008] ...1. 1990799.439603: funcgraph_exit:         0.120 us   |  }
 .xwaylandvideob-1959  [008] ...1. 1990799.439603: funcgraph_entry:        0.278 us   |  fdget();
 .xwaylandvideob-1959  [008] ...1. 1990799.439603: funcgraph_entry:                   |  sock_poll() {
  QXcbEventQueue-1764  [004] ...1. 1990799.439603: funcgraph_entry:                   |  fput() {
 .xembedsniproxy-1817  [002] d..3. 1990799.439603: funcgraph_entry:                   |  finish_task_switch.isra.0() {
  QXcbEventQueue-1829  [010] ...1. 1990799.439603: funcgraph_entry:                   |  fput() {
          <idle>-0     [001] ...2. 1990799.439604: funcgraph_exit:       ! 596.898 us |  }
          <idle>-0     [001] ...2. 1990799.439604: funcgraph_entry:                   |  do_idle() {
 .xembedsniproxy-1817  [002] ...2. 1990799.439604: funcgraph_exit:         0.766 us   |  }
 .xwaylandvideob-1959  [008] ...1. 1990799.439604: funcgraph_exit:         0.778 us   |  }
  QXcbEventQueue-1829  [010] ...1. 1990799.439604: funcgraph_exit:         0.635 us   |  }
  QXcbEventQueue-1764  [004] ...1. 1990799.439604: funcgraph_exit:         0.648 us   |  }
 .xwaylandvideob-1959  [008] ...1. 1990799.439604: funcgraph_entry:                   |  fput() {
 .xembedsniproxy-1817  [002] ...1. 1990799.439604: funcgraph_entry:                   |  fdget() {
 .xwaylandvideob-1959  [008] ...1. 1990799.439604: funcgraph_exit:         0.152 us   |  }
 .xwaylandvideob-1959  [008] ...1. 1990799.439605: funcgraph_entry:                   |  fdget() {
 .xembedsniproxy-1817  [002] ...1. 1990799.439605: funcgraph_exit:         0.342 us   |  }
 .xembedsniproxy-1817  [002] ...1. 1990799.439605: funcgraph_entry:                   |  eventfd_poll() {
  QXcbEventQueue-1829  [010] ...1. 1990799.439605: funcgraph_entry:                   |  poll_freewait() {
 .xwaylandvideob-1959  [008] ...1. 1990799.439605: funcgraph_exit:         0.323 us   |  }
 .xembedsniproxy-1817  [002] ...1. 1990799.439605: funcgraph_exit:         0.124 us   |  }
  QXcbEventQueue-1764  [004] ...1. 1990799.439605: funcgraph_entry:                   |  poll_freewait() {
 .xwaylandvideob-1959  [008] ...1. 1990799.439605: funcgraph_entry:                   |  sock_poll() {
 .xembedsniproxy-1817  [002] ...1. 1990799.439605: funcgraph_entry:        0.139 us   |  fput();
 .xembedsniproxy-1817  [002] ...1. 1990799.439605: funcgraph_entry:                   |  fdget() {
 .xwaylandvideob-1959  [008] ...1. 1990799.439606: funcgraph_exit:         0.481 us   |  }
 .xwaylandvideob-1959  [008] ...1. 1990799.439606: funcgraph_entry:                   |  fput() {
 .xembedsniproxy-1817  [002] ...1. 1990799.439606: funcgraph_exit:         0.376 us   |  }
 .xwaylandvideob-1959  [008] ...1. 1990799.439606: funcgraph_exit:         0.146 us   |  }
 .xembedsniproxy-1817  [002] ...1. 1990799.439606: funcgraph_entry:                   |  sock_poll() {
 .xwaylandvideob-1959  [008] ...1. 1990799.439606: funcgraph_entry:        0.585 us   |  fdget();
  QXcbEventQueue-1829  [010] ...1. 1990799.439607: funcgraph_exit:         1.725 us   |  }
  QXcbEventQueue-1764  [004] ...1. 1990799.439607: funcgraph_exit:         1.701 us   |  }
 .xwaylandvideob-1959  [008] ...1. 1990799.439607: funcgraph_entry:                   |  inotify_poll() {
 .xembedsniproxy-1817  [002] ...1. 1990799.439607: funcgraph_exit:         0.918 us   |  }
 .xembedsniproxy-1817  [002] ...1. 1990799.439607: funcgraph_entry:        0.133 us   |  fput();
 .xwaylandvideob-1959  [008] ...1. 1990799.439607: funcgraph_exit:         0.404 us   |  }
 .xembedsniproxy-1817  [002] ...1. 1990799.439607: funcgraph_entry:                   |  fdget() {
 .xwaylandvideob-1959  [008] ...1. 1990799.439607: funcgraph_entry:        0.147 us   |  fput();
 .xembedsniproxy-1817  [002] ...1. 1990799.439608: funcgraph_exit:         0.320 us   |  }
 .xwaylandvideob-1959  [008] ...1. 1990799.439608: funcgraph_entry:                   |  poll_freewait() {
 .xembedsniproxy-1817  [002] ...1. 1990799.439608: funcgraph_entry:        0.392 us   |  inotify_poll();
 .xembedsniproxy-1817  [002] ...1. 1990799.439608: funcgraph_entry:                   |  fput() {
  QXcbEventQueue-1829  [010] ...1. 1990799.439608: funcgraph_entry:                   |  mem_cgroup_handle_over_high() {
  QXcbEventQueue-1764  [004] ...1. 1990799.439608: funcgraph_entry:                   |  mem_cgroup_handle_over_high() {
 .xwaylandvideob-1959  [008] ...1. 1990799.439609: funcgraph_exit:         0.795 us   |  }
 .xembedsniproxy-1817  [002] ...1. 1990799.439609: funcgraph_exit:         0.147 us   |  }
 .xembedsniproxy-1817  [002] ...1. 1990799.439609: funcgraph_entry:                   |  poll_freewait() {
 .xwaylandvideob-1959  [008] ...1. 1990799.439609: funcgraph_entry:        0.184 us   |  poll_select_finish();
  QXcbEventQueue-1829  [010] ...1. 1990799.439609: funcgraph_exit:         0.701 us   |  }
  QXcbEventQueue-1764  [004] ...1. 1990799.439609: funcgraph_exit:         0.704 us   |  }
 .xembedsniproxy-1817  [002] ...1. 1990799.439609: funcgraph_exit:         0.637 us   |  }
 .xwaylandvideob-1959  [008] ...1. 1990799.439609: funcgraph_entry:        0.151 us   |  mem_cgroup_handle_over_high();
 .xwaylandvideob-1959  [008] ...1. 1990799.439610: funcgraph_entry:        0.227 us   |  blkcg_maybe_throttle_current();
 .xembedsniproxy-1817  [002] ...1. 1990799.439610: funcgraph_entry:                   |  poll_select_finish() {
  QXcbEventQueue-1829  [010] ...1. 1990799.439610: funcgraph_entry:                   |  blkcg_maybe_throttle_current() {
